date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-19 09:33:00,7.39,7.32,7.4,7.3,29224.0,21472646.0,7.395,,
2026-01-19 09:34:00,7.32,7.32,7.36,7.29,37793.0,27651662.0,7.378,,
2026-01-19 09:35:00,7.32,7.27,7.32,7.25,26962.0,19672412.0,7.367,,
2026-01-19 09:36:00,7.27,7.37,7.37,7.28,32069.0,23454396.0,7.36,,
2026-01-19 09:37:00,7.37,7.37,7.4,7.34,34288.0,25265988.0,7.361,,
2026-01-19 09:38:00,7.37,7.39,7.4,7.38,15143.0,11192351.0,7.363,,
2026-01-19 09:39:00,7.39,7.35,7.39,7.35,13011.0,9596870.0,7.363,,
2026-01-19 09:40:00,7.35,7.4,7.4,7.34,21594.0,15901938.0,7.363,,
2026-01-19 09:41:00,7.4,7.45,7.46,7.39,25412.0,18865289.0,7.368,,
2026-01-19 09:42:00,7.45,7.4,7.45,7.39,11318.0,8391988.0,7.369,,
2026-01-19 09:43:00,7.4,7.37,7.4,7.37,9153.0,6762519.0,7.37,,
2026-01-19 09:44:00,7.37,7.37,7.39,7.37,13384.0,9883183.0,7.37,,
2026-01-19 09:45:00,7.37,7.41,7.41,7.37,11611.0,8575726.0,7.371,,
2026-01-19 09:46:00,7.41,7.43,7.43,7.4,12305.0,9130900.0,7.372,,
2026-01-19 09:47:00,7.43,7.42,7.44,7.42,15047.0,11176339.0,7.374,,
2026-01-19 09:48:00,7.42,7.42,7.42,7.41,7509.0,5564973.0,7.375,,
2026-01-19 09:49:00,7.42,7.4,7.43,7.4,6907.0,5116316.0,7.375,,
2026-01-19 09:50:00,7.4,7.41,7.42,7.4,5519.0,4088732.0,7.376,,
2026-01-19 09:51:00,7.41,7.42,7.44,7.41,11767.0,8731330.0,7.377,,
2026-01-19 09:52:00,7.42,7.43,7.43,7.41,5060.0,3756592.0,7.378,,
2026-01-19 09:53:00,7.43,7.49,7.49,7.43,16673.0,12434827.0,7.38,,
2026-01-19 09:54:00,7.49,7.48,7.5,7.47,24550.0,18370700.0,7.385,,
2026-01-19 09:55:00,7.48,7.49,7.51,7.49,19258.0,14439087.0,7.39,,
2026-01-19 09:56:00,7.49,7.5,7.5,7.49,17211.0,12902544.0,7.393,,
2026-01-19 09:57:00,7.5,7.51,7.51,7.49,16607.0,12448690.0,7.396,,
2026-01-19 09:58:00,7.51,7.49,7.5,7.49,14000.0,10493114.0,7.399,,
2026-01-19 09:59:00,7.49,7.49,7.5,7.49,8984.0,6730000.0,7.4,,
2026-01-19 10:00:00,7.49,7.5,7.5,7.49,8442.0,6331213.0,7.402,,
2026-01-19 10:01:00,7.5,7.51,7.51,7.49,10213.0,7657527.0,7.403,,
2026-01-19 10:02:00,7.51,7.55,7.55,7.51,20984.0,15794494.0,7.408,,
2026-01-19 10:03:00,7.55,7.56,7.59,7.54,31895.0,24112995.0,7.415,,
2026-01-19 10:04:00,7.56,7.54,7.56,7.52,9859.0,7433973.0,7.417,,
2026-01-19 10:05:00,7.54,7.52,7.54,7.52,8056.0,6067991.0,7.418,,
2026-01-19 10:06:00,7.52,7.5,7.52,7.48,13547.0,10155936.0,7.42,,
2026-01-19 10:07:00,7.5,7.5,7.51,7.5,4597.0,3450268.0,7.421,,
2026-01-19 10:08:00,7.5,7.53,7.53,7.52,6143.0,4618550.0,7.421,,
2026-01-19 10:09:00,7.53,7.52,7.52,7.51,4608.0,3463222.0,7.422,,
2026-01-19 10:10:00,7.52,7.51,7.51,7.5,8409.0,6312322.0,7.423,,
2026-01-19 10:11:00,7.51,7.52,7.53,7.5,7365.0,5541851.0,7.424,,
2026-01-19 10:12:00,7.52,7.51,7.53,7.51,5678.0,4268938.0,7.425,,
2026-01-19 10:13:00,7.51,7.5,7.52,7.49,8241.0,6182838.0,7.426,,
2026-01-19 10:14:00,7.5,7.52,7.52,7.5,2872.0,2157216.0,7.426,,
2026-01-19 10:15:00,7.52,7.54,7.54,7.51,6277.0,4723104.0,7.427,,
2026-01-19 10:16:00,7.54,7.55,7.56,7.53,10060.0,7591732.0,7.429,,
