date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-19 13:20:00,5.29,5.28,5.29,5.28,185.0,97820.0,5.264,,
2026-01-19 13:21:00,5.28,5.29,5.29,5.28,430.0,227083.0,5.264,,
2026-01-19 13:22:00,5.29,5.29,5.29,5.28,155.0,81912.0,5.264,,
2026-01-19 13:23:00,5.29,5.28,5.29,5.28,153.0,80855.0,5.264,,
2026-01-19 13:24:00,5.28,5.29,5.29,5.28,442.0,233463.0,5.264,,
2026-01-19 13:25:00,5.29,5.28,5.29,5.28,1628.0,859613.0,5.264,,
2026-01-19 13:26:00,5.28,5.28,5.29,5.28,421.0,222333.0,5.264,,
2026-01-19 13:27:00,5.28,5.29,5.29,5.28,333.0,175926.0,5.264,,
2026-01-19 13:28:00,5.29,5.28,5.29,5.28,181.0,95641.0,5.264,,
2026-01-19 13:29:00,5.28,5.28,5.29,5.28,196.0,103495.0,5.264,,
2026-01-19 13:30:00,5.28,5.29,5.29,5.28,340.0,179745.0,5.264,,
2026-01-19 13:31:00,5.29,5.29,5.29,5.28,1083.0,572029.0,5.264,,
2026-01-19 13:32:00,5.29,5.29,5.29,5.28,179.0,94612.0,5.264,,
2026-01-19 13:33:00,5.29,5.29,5.29,5.29,562.0,297286.0,5.264,,
2026-01-19 13:34:00,5.29,5.29,5.29,5.28,278.0,146962.0,5.264,,
2026-01-19 13:35:00,5.29,5.29,5.29,5.28,500.0,264195.0,5.264,,
2026-01-19 13:36:00,5.29,5.28,5.29,5.28,245.0,129566.0,5.264,,
2026-01-19 13:37:00,5.28,5.28,5.29,5.28,596.0,314710.0,5.264,,
2026-01-19 13:38:00,5.28,5.29,5.29,5.28,75.0,39650.0,5.264,,
2026-01-19 13:39:00,5.29,5.29,5.29,5.28,437.0,230830.0,5.264,,
2026-01-19 13:40:00,5.29,5.29,5.29,5.28,242.0,127903.0,5.265,,
2026-01-19 13:41:00,5.29,5.28,5.29,5.28,2026.0,1069864.0,5.265,,
2026-01-19 13:42:00,5.28,5.28,5.29,5.28,951.0,502304.0,5.265,,
2026-01-19 13:43:00,5.28,5.29,5.29,5.28,838.0,442628.0,5.265,,
2026-01-19 13:44:00,5.29,5.28,5.29,5.28,249.0,131504.0,5.265,,
2026-01-19 13:45:00,5.28,5.28,5.29,5.28,347.0,183312.0,5.265,,
2026-01-19 13:46:00,5.28,5.28,5.29,5.28,2044.0,1079294.0,5.265,,
2026-01-19 13:47:00,5.28,5.27,5.29,5.27,888.0,468978.0,5.265,,
2026-01-19 13:48:00,5.27,5.27,5.28,5.27,1215.0,640353.0,5.265,,
2026-01-19 13:49:00,5.27,5.27,5.28,5.27,251.0,132384.0,5.265,,
2026-01-19 13:50:00,5.27,5.27,5.28,5.27,323.0,170275.0,5.265,,
2026-01-19 13:51:00,5.27,5.28,5.28,5.27,376.0,198202.0,5.265,,
2026-01-19 13:52:00,5.28,5.27,5.28,5.27,284.0,149769.0,5.265,,
2026-01-19 13:53:00,5.27,5.27,5.28,5.27,464.0,244923.0,5.265,,
2026-01-19 13:54:00,5.27,5.28,5.28,5.27,423.0,223127.0,5.265,,
2026-01-19 13:55:00,5.28,5.27,5.28,5.27,956.0,504499.0,5.265,,
2026-01-19 13:56:00,5.27,5.28,5.28,5.27,328.0,172998.0,5.265,,
2026-01-19 13:57:00,5.28,5.27,5.28,5.27,1022.0,539289.0,5.265,,
2026-01-19 13:58:00,5.27,5.28,5.28,5.27,614.0,323711.0,5.265,,
2026-01-19 13:59:00,5.28,5.28,5.28,5.27,301.0,158855.0,5.265,,
2026-01-19 14:00:00,5.28,5.27,5.28,5.27,337.0,177733.0,5.265,,
2026-01-19 14:01:00,5.27,5.27,5.28,5.27,1001.0,527799.0,5.265,,
2026-01-19 14:02:00,5.27,5.28,5.28,5.27,602.0,317259.0,5.265,,
2026-01-19 14:03:00,5.28,5.27,5.28,5.27,677.0,357169.0,5.265,,
2026-01-19 14:04:00,5.27,5.28,5.29,5.27,10279.0,5430652.0,5.266,,
2026-01-19 14:05:00,5.28,5.29,5.29,5.28,1375.0,727220.0,5.266,,
2026-01-19 14:06:00,5.29,5.28,5.29,5.28,449.0,237459.0,5.266,,
2026-01-19 14:07:00,5.28,5.29,5.29,5.28,695.0,367470.0,5.266,,
2026-01-19 14:08:00,5.29,5.29,5.29,5.28,1576.0,833154.0,5.266,,
2026-01-19 14:09:00,5.29,5.29,5.29,5.28,939.0,496010.0,5.266,5.2814,
2026-01-19 14:10:00,5.29,5.29,5.29,5.28,890.0,470176.0,5.266,5.281600000000001,
2026-01-19 14:11:00,5.29,5.28,5.29,5.28,1346.0,710765.0,5.266,5.2814,
2026-01-19 14:12:00,5.28,5.29,5.29,5.28,595.0,314567.0,5.267,5.2814,
2026-01-19 14:13:00,5.29,5.28,5.29,5.28,526.0,277968.0,5.267,5.2814,
2026-01-19 14:14:00,5.28,5.29,5.29,5.28,778.0,411252.0,5.267,5.2814,
2026-01-19 14:15:00,5.29,5.28,5.29,5.28,412.0,217555.0,5.267,5.281400000000001,
2026-01-19 14:16:00,5.28,5.28,5.29,5.28,421.0,222600.0,5.267,5.2814,
2026-01-19 14:17:00,5.28,5.29,5.29,5.28,440.0,232616.0,5.267,5.2814,
2026-01-19 14:18:00,5.29,5.28,5.29,5.28,120.0,63395.0,5.267,5.2814,
2026-01-19 14:19:00,5.28,5.28,5.29,5.28,590.0,311742.0,5.267,5.281400000000001,
