date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-14 13:03:00,10.59,10.58,10.59,10.55,2187.0,2312191.0,10.655,,
2026-01-14 13:04:00,10.58,10.55,10.59,10.55,2332.0,2465613.0,10.654,,
2026-01-14 13:05:00,10.55,10.59,10.6,10.55,1602.0,1695212.0,10.653,,
2026-01-14 13:06:00,10.59,10.58,10.59,10.57,1899.0,2010321.0,10.653,,
2026-01-14 13:07:00,10.58,10.56,10.59,10.56,2739.0,2897087.0,10.652,,
2026-01-14 13:08:00,10.56,10.53,10.57,10.53,2815.0,2970479.0,10.651,,
2026-01-14 13:09:00,10.53,10.54,10.55,10.51,3289.0,3465684.0,10.65,,
2026-01-14 13:10:00,10.54,10.54,10.55,10.53,1844.0,1944323.0,10.649,,
2026-01-14 13:11:00,10.54,10.55,10.56,10.54,1806.0,1905293.0,10.648,,
2026-01-14 13:12:00,10.55,10.55,10.58,10.55,1476.0,1559736.0,10.648,,
2026-01-14 13:13:00,10.55,10.54,10.56,10.54,2450.0,2585404.0,10.647,,
2026-01-14 13:14:00,10.54,10.53,10.55,10.53,1707.0,1799116.0,10.646,,
2026-01-14 13:15:00,10.53,10.5,10.54,10.5,1889.0,1986609.0,10.645,,
2026-01-14 13:16:00,10.5,10.48,10.5,10.48,4248.0,4457721.0,10.643,,
2026-01-14 13:17:00,10.48,10.5,10.51,10.47,4233.0,4437756.0,10.641,,
2026-01-14 13:18:00,10.5,10.5,10.5,10.49,1883.0,1976352.0,10.64,,
2026-01-14 13:19:00,10.5,10.52,10.53,10.5,2202.0,2314843.0,10.639,,
2026-01-14 13:20:00,10.52,10.52,10.52,10.51,1034.0,1086980.0,10.638,,
2026-01-14 13:21:00,10.52,10.53,10.54,10.51,1009.0,1061778.0,10.638,,
2026-01-14 13:22:00,10.53,10.51,10.53,10.5,2104.0,2211960.0,10.637,,
2026-01-14 13:23:00,10.51,10.49,10.5,10.48,1424.0,1494502.0,10.636,,
2026-01-14 13:24:00,10.49,10.48,10.5,10.47,1619.0,1696907.0,10.636,,
2026-01-14 13:25:00,10.48,10.5,10.5,10.48,584.0,612678.0,10.635,,
2026-01-14 13:26:00,10.5,10.5,10.52,10.49,2270.0,2385969.0,10.634,,
2026-01-14 13:27:00,10.5,10.54,10.54,10.51,3514.0,3699004.0,10.633,,
2026-01-14 13:28:00,10.54,10.56,10.56,10.53,2131.0,2247535.0,10.633,,
2026-01-14 13:29:00,10.56,10.59,10.59,10.55,1757.0,1857200.0,10.632,,
2026-01-14 13:30:00,10.59,10.58,10.59,10.57,2913.0,3082441.0,10.632,,
2026-01-14 13:31:00,10.58,10.57,10.59,10.57,1654.0,1750720.0,10.631,,
2026-01-14 13:32:00,10.57,10.56,10.58,10.56,2600.0,2749279.0,10.631,,
2026-01-14 13:33:00,10.56,10.57,10.59,10.56,2977.0,3148919.0,10.63,,
2026-01-14 13:34:00,10.57,10.61,10.61,10.59,1563.0,1655866.0,10.63,,
2026-01-14 13:35:00,10.61,10.59,10.63,10.59,4303.0,4566812.0,10.63,,
2026-01-14 13:36:00,10.59,10.58,10.59,10.57,1734.0,1833945.0,10.63,,
2026-01-14 13:37:00,10.58,10.58,10.59,10.58,554.0,586123.0,10.63,,
2026-01-14 13:38:00,10.58,10.57,10.59,10.57,918.0,970987.0,10.63,,
2026-01-14 13:39:00,10.57,10.58,10.58,10.56,995.0,1051773.0,10.629,,
2026-01-14 13:40:00,10.58,10.61,10.62,10.59,2703.0,2865251.0,10.629,,
2026-01-14 13:41:00,10.61,10.61,10.61,10.6,886.0,939687.0,10.629,,
2026-01-14 13:42:00,10.61,10.62,10.63,10.6,1148.0,1218736.0,10.629,,
2026-01-14 13:43:00,10.62,10.62,10.63,10.62,1184.0,1257479.0,10.629,,
2026-01-14 13:44:00,10.62,10.6,10.63,10.6,1421.0,1508081.0,10.629,,
2026-01-14 13:45:00,10.6,10.62,10.63,10.6,606.0,642993.0,10.629,,
2026-01-14 13:46:00,10.62,10.64,10.64,10.62,886.0,942291.0,10.629,,
2026-01-14 13:47:00,10.64,10.63,10.65,10.63,908.0,965971.0,10.629,,
2026-01-14 13:48:00,10.63,10.65,10.65,10.63,1375.0,1463332.0,10.629,,
2026-01-14 13:49:00,10.65,10.64,10.65,10.64,1138.0,1211197.0,10.629,,
