date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-14 13:03:00,4.48,4.5,4.5,4.48,1335.0,599334.0,4.494,,
2026-01-14 13:04:00,4.5,4.49,4.49,4.48,1168.0,524362.0,4.494,,
2026-01-14 13:05:00,4.49,4.49,4.49,4.48,418.0,187355.0,4.494,,
2026-01-14 13:06:00,4.49,4.48,4.49,4.48,247.0,110776.0,4.494,,
2026-01-14 13:07:00,4.48,4.49,4.49,4.48,378.0,169600.0,4.494,,
2026-01-14 13:08:00,4.49,4.47,4.49,4.47,4334.0,1941905.0,4.493,,
2026-01-14 13:09:00,4.47,4.48,4.48,4.47,2797.0,1250409.0,4.493,,
2026-01-14 13:10:00,4.48,4.47,4.47,4.47,578.0,258366.0,4.493,,
2026-01-14 13:11:00,4.47,4.47,4.48,4.47,957.0,427825.0,4.493,,
2026-01-14 13:12:00,4.47,4.48,4.48,4.47,283.0,126635.0,4.493,,
2026-01-14 13:13:00,4.48,4.48,4.48,4.47,637.0,285054.0,4.492,,
2026-01-14 13:14:00,4.48,4.47,4.48,4.47,788.0,352271.0,4.492,,
2026-01-14 13:15:00,4.47,4.47,4.47,4.46,3047.0,1361217.0,4.492,,
2026-01-14 13:16:00,4.47,4.44,4.47,4.44,14735.0,6567922.0,4.489,,
2026-01-14 13:17:00,4.44,4.44,4.45,4.44,2032.0,902539.0,4.488,,
2026-01-14 13:18:00,4.44,4.44,4.44,4.43,2100.0,931709.0,4.488,,
2026-01-14 13:19:00,4.44,4.46,4.46,4.44,1695.0,753833.0,4.487,,
2026-01-14 13:20:00,4.46,4.46,4.46,4.45,802.0,357243.0,4.487,,
2026-01-14 13:21:00,4.46,4.46,4.46,4.46,145.0,64670.0,4.487,,
2026-01-14 13:22:00,4.46,4.46,4.46,4.45,205.0,91329.0,4.487,,
2026-01-14 13:23:00,4.46,4.45,4.46,4.45,1004.0,446798.0,4.487,,
2026-01-14 13:24:00,4.45,4.44,4.45,4.44,386.0,171594.0,4.487,,
2026-01-14 13:25:00,4.44,4.45,4.46,4.44,1196.0,532258.0,4.487,,
2026-01-14 13:26:00,4.45,4.43,4.45,4.43,1696.0,753046.0,4.486,,
2026-01-14 13:27:00,4.43,4.44,4.44,4.43,1103.0,488886.0,4.486,,
2026-01-14 13:28:00,4.44,4.44,4.44,4.43,1949.0,865335.0,4.486,,
2026-01-14 13:29:00,4.44,4.45,4.45,4.44,97.0,43155.0,4.486,,
2026-01-14 13:30:00,4.45,4.45,4.45,4.45,67.0,29815.0,4.486,,
2026-01-14 13:31:00,4.45,4.45,4.45,4.44,4937.0,2196770.0,4.485,,
2026-01-14 13:32:00,4.45,4.44,4.45,4.44,443.0,197116.0,4.485,,
2026-01-14 13:33:00,4.44,4.45,4.45,4.44,375.0,166504.0,4.484,,
2026-01-14 13:34:00,4.45,4.44,4.45,4.44,317.0,140920.0,4.484,,
2026-01-14 13:35:00,4.44,4.43,4.44,4.43,3883.0,1723969.0,4.484,,
2026-01-14 13:36:00,4.43,4.43,4.44,4.43,4068.0,1802636.0,4.482,,
2026-01-14 13:37:00,4.43,4.44,4.44,4.43,949.0,420763.0,4.482,,
2026-01-14 13:38:00,4.44,4.44,4.44,4.43,355.0,157521.0,4.482,,
2026-01-14 13:39:00,4.44,4.43,4.43,4.43,176.0,77988.0,4.482,,
2026-01-14 13:40:00,4.43,4.43,4.44,4.43,716.0,317835.0,4.482,,
2026-01-14 13:41:00,4.43,4.44,4.44,4.43,224.0,99454.0,4.482,,
2026-01-14 13:42:00,4.44,4.44,4.44,4.43,2203.0,978055.0,4.481,,
2026-01-14 13:43:00,4.44,4.44,4.44,4.43,626.0,277852.0,4.481,,
2026-01-14 13:44:00,4.44,4.44,4.44,4.43,62.0,27497.0,4.481,,
2026-01-14 13:45:00,4.44,4.44,4.44,4.43,294.0,130519.0,4.481,,
2026-01-14 13:46:00,4.44,4.44,4.44,4.43,287.0,127415.0,4.481,,
2026-01-14 13:47:00,4.44,4.44,4.44,4.43,695.0,308529.0,4.481,,
