date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-16 11:26:00,4.46,4.46,4.47,4.46,34.0,15178.0,4.449,,
2026-01-16 11:27:00,4.46,4.46,4.46,4.46,336.0,149878.0,4.449,,
2026-01-16 11:28:00,4.46,4.46,4.46,4.46,697.0,310862.0,4.449,,
2026-01-16 11:29:00,4.46,4.46,4.46,4.46,10.0,4460.0,4.449,,
2026-01-16 11:30:00,4.46,4.46,4.46,4.45,783.0,348691.0,4.449,,
2026-01-16 13:01:00,4.46,4.46,4.46,4.46,1150.0,512853.0,4.449,,
2026-01-16 13:02:00,4.46,4.46,4.47,4.46,975.0,435237.0,4.449,,
2026-01-16 13:03:00,4.46,4.46,4.47,4.46,104.0,46406.0,4.449,,
2026-01-16 13:04:00,4.46,4.46,4.47,4.46,391.0,174700.0,4.449,,
2026-01-16 13:05:00,4.46,4.46,4.46,4.46,15.0,6690.0,4.449,,
2026-01-16 13:06:00,4.46,4.46,4.46,4.46,1877.0,837154.0,4.449,,
2026-01-16 13:07:00,4.46,4.46,4.46,4.46,523.0,233258.0,4.449,,
2026-01-16 13:08:00,4.46,4.46,4.47,4.46,1054.0,470087.0,4.449,,
2026-01-16 13:09:00,4.46,4.48,4.48,4.46,4833.0,2161092.0,4.45,,
2026-01-16 13:10:00,4.48,4.47,4.48,4.47,916.0,410301.0,4.45,,
2026-01-16 13:11:00,4.47,4.48,4.48,4.47,585.0,262066.0,4.45,,
2026-01-16 13:12:00,4.48,4.47,4.48,4.47,263.0,117584.0,4.45,,
2026-01-16 13:13:00,4.47,4.47,4.48,4.47,349.0,156120.0,4.45,,
2026-01-16 13:14:00,4.47,4.46,4.47,4.46,1463.0,654052.0,4.451,,
2026-01-16 13:15:00,4.46,4.47,4.47,4.46,94.0,41928.0,4.451,,
2026-01-16 13:16:00,4.47,4.47,4.47,4.46,367.0,164048.0,4.451,,
2026-01-16 13:17:00,4.47,4.46,4.47,4.46,1193.0,532157.0,4.451,,
2026-01-16 13:18:00,4.46,4.46,4.47,4.46,313.0,139899.0,4.451,,
2026-01-16 13:19:00,4.46,4.46,4.47,4.46,64.0,28587.0,4.451,,
2026-01-16 13:20:00,4.46,4.46,4.47,4.46,428.0,191163.0,4.451,,
2026-01-16 13:21:00,4.46,4.47,4.47,4.47,1267.0,566348.0,4.451,,
2026-01-16 13:22:00,4.47,4.47,4.47,4.47,232.0,103704.0,4.451,,
2026-01-16 13:23:00,4.47,4.47,4.47,4.47,98.0,43806.0,4.451,,
2026-01-16 13:24:00,4.47,4.48,4.48,4.47,190.0,84937.0,4.451,,
2026-01-16 13:25:00,4.48,4.47,4.48,4.47,148.0,66207.0,4.451,,
2026-01-16 13:26:00,4.47,4.49,4.49,4.47,7285.0,3263560.0,4.452,,
2026-01-16 13:27:00,4.49,4.5,4.5,4.49,4737.0,2127238.0,4.454,,
2026-01-16 13:28:00,4.5,4.49,4.49,4.49,1197.0,537461.0,4.454,,
2026-01-16 13:29:00,4.49,4.48,4.49,4.48,224.0,100476.0,4.454,,
2026-01-16 13:30:00,4.48,4.48,4.49,4.48,642.0,287736.0,4.454,,
2026-01-16 13:31:00,4.48,4.48,4.49,4.48,53.0,23754.0,4.454,,
2026-01-16 13:32:00,4.48,4.48,4.49,4.48,1801.0,806856.0,4.454,,
2026-01-16 13:33:00,4.48,4.48,4.48,4.48,336.0,150528.0,4.454,,
2026-01-16 13:34:00,4.48,4.48,4.48,4.48,1.0,448.0,4.454,,
2026-01-16 13:35:00,4.48,4.48,4.48,4.48,328.0,147077.0,4.454,,
2026-01-16 13:36:00,4.48,4.49,4.49,4.49,52.0,23348.0,4.454,,
2026-01-16 13:37:00,4.49,4.49,4.49,4.48,139.0,62331.0,4.454,,
2026-01-16 13:38:00,4.49,4.48,4.49,4.48,876.0,393291.0,4.455,,
2026-01-16 13:39:00,4.48,4.49,4.49,4.49,598.0,268460.0,4.455,,
2026-01-16 13:40:00,4.49,4.49,4.49,4.49,478.0,214622.0,4.455,,
2026-01-16 13:41:00,4.49,4.49,4.49,4.48,264.0,118437.0,4.455,,
2026-01-16 13:42:00,4.49,4.49,4.49,4.49,321.0,144129.0,4.455,,
2026-01-16 13:43:00,4.49,4.48,4.49,4.48,108.0,48480.0,4.455,,
2026-01-16 13:44:00,4.48,4.49,4.49,4.48,11.0,4929.0,4.455,,
2026-01-16 13:45:00,4.49,4.48,4.49,4.48,385.0,172587.0,4.455,4.4732,
2026-01-16 13:46:00,4.48,4.49,4.49,4.48,75.0,33668.0,4.455,4.4738,
2026-01-16 13:47:00,4.49,4.49,4.49,4.48,201.0,90237.0,4.455,4.4744,
2026-01-16 13:48:00,4.49,4.48,4.48,4.48,58.0,26034.0,4.455,4.4748,
2026-01-16 13:49:00,4.48,4.48,4.49,4.48,186.0,83333.0,4.455,4.4752,
2026-01-16 13:50:00,4.48,4.49,4.49,4.49,68.0,30532.0,4.455,4.4758,
2026-01-16 13:51:00,4.49,4.48,4.49,4.48,313.0,140506.0,4.455,4.4762,
2026-01-16 13:52:00,4.48,4.47,4.49,4.47,5813.0,2601891.0,4.456,4.4764,
2026-01-16 13:53:00,4.47,4.47,4.47,4.46,486.0,217132.0,4.456,4.4766,
2026-01-16 13:54:00,4.47,4.47,4.47,4.46,285.0,127392.0,4.456,4.476800000000001,
2026-01-16 13:55:00,4.47,4.47,4.47,4.47,597.0,266859.0,4.456,4.477,
2026-01-16 13:56:00,4.47,4.47,4.47,4.47,348.0,155556.0,4.456,4.4772,
2026-01-16 13:57:00,4.47,4.48,4.48,4.46,367.0,164038.0,4.456,4.4776,
2026-01-16 13:58:00,4.48,4.48,4.48,4.48,30.0,13440.0,4.456,4.478,
2026-01-16 13:59:00,4.48,4.48,4.48,4.47,29.0,12965.0,4.456,4.478,
2026-01-16 14:00:00,4.48,4.48,4.48,4.47,240.0,107297.0,4.456,4.4782,
2026-01-16 14:01:00,4.48,4.48,4.48,4.47,2479.0,1110582.0,4.456,4.4782,
2026-01-16 14:02:00,4.48,4.49,4.49,4.48,976.0,437296.0,4.456,4.4786,
2026-01-16 14:03:00,4.49,4.47,4.48,4.47,424.0,189951.0,4.456,4.4786,
2026-01-16 14:04:00,4.47,4.48,4.48,4.47,642.0,287569.0,4.457,4.479,
2026-01-16 14:05:00,4.48,4.48,4.49,4.48,468.0,209687.0,4.457,4.4792000000000005,
2026-01-16 14:06:00,4.48,4.48,4.49,4.48,270.0,121017.0,4.457,4.4794,
2026-01-16 14:07:00,4.48,4.48,4.48,4.48,535.0,239680.0,4.457,4.4798,
2026-01-16 14:08:00,4.48,4.48,4.48,4.47,145.0,64939.0,4.457,4.4802,
2026-01-16 14:09:00,4.48,4.48,4.49,4.48,1853.0,830190.0,4.457,4.4806,
2026-01-16 14:10:00,4.48,4.48,4.48,4.47,129.0,57791.0,4.457,4.481,
2026-01-16 14:11:00,4.48,4.48,4.48,4.48,386.0,172908.0,4.457,4.4812,
